"id","slug","fieldPath","protectedContext","before","after"
"BAL-2010-0050","josh-wilson-seattle-seahawks-2010","qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2010-09-15-0318","laurence-maroney-and-2011-6th-round-pick-189th-overall-mike-mohamed-new-england-patriots-2","summary","false","Denver Broncos received Laurence Maroney and 2011 6th round pick (189th overall, Mike Mohamed). New England Patriots received 2011 4th round pick (99th overall subsequently traded, K.J. Wright). The final Batch 012 review favors New England Patriots because that return produced stronger practical football value.","Denver Broncos received Laurence Maroney and 2011 6th round pick (189th overall, Mike Mohamed). New England Patriots received 2011 4th round pick (99th overall subsequently traded, K.J. Wright). The final review favors New England Patriots because that return produced stronger practical football value."
"JAX-2010-0050","a-conditional-2011-pick-not-conveyed-green-bay-packers-2010","summary","false","Green Bay Packers received Anthony Smith. Jacksonville Jaguars received conditional 2011 pick (not conveyed). The final Batch 012 review favors Green Bay Packers because that return produced stronger practical football value.","Green Bay Packers received Anthony Smith. Jacksonville Jaguars received conditional 2011 pick (not conveyed). The final review favors Green Bay Packers because that return produced stronger practical football value."
"DEN-2011-04-29-0319","2011-2nd-round-pick-45th-overall-rahim-moore-2011-4th-round-pick-108th-overall-quinton-car","summary","false","Denver Broncos received 2011 2nd round pick (45th overall, Rahim Moore), 2011 4th round pick (108th overall, Quinton Carter) and 2011 5th round pick (141st overall subsequently traded, D.J. Williams). San Francisco 49ers received 2011 2nd round pick (36th overall, Colin Kaepernick). The final Batch 012 review favors San Francisco 49ers because that return produced stronger practical football value.","Denver Broncos received 2011 2nd round pick (45th overall, Rahim Moore), 2011 4th round pick (108th overall, Quinton Carter) and 2011 5th round pick (141st overall subsequently traded, D.J. Williams). San Francisco 49ers received 2011 2nd round pick (36th overall, Colin Kaepernick). The final review favors San Francisco 49ers because that return produced stronger practical football value."
"DEN-2011-04-30-0320","2011-4th-round-pick-129th-overall-julius-thomas-and-2011-7th-round-pick-204th-overall-virg","summary","false","Denver Broncos received 2011 4th round pick (129th overall, Julius Thomas) and 2011 7th round pick (204th overall, Virgil Green). Green Bay Packers received 2011 5th round pick (141st overall, D.J. Williams) and 2011 6th round pick (186th overall, D.J. Smith). The final Batch 012 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2011 4th round pick (129th overall, Julius Thomas) and 2011 7th round pick (204th overall, Virgil Green). Green Bay Packers received 2011 5th round pick (141st overall, D.J. Williams) and 2011 6th round pick (186th overall, D.J. Smith). The final review favors Denver Broncos because that return produced stronger practical football value."
"MIN-2011-04-30-0235","draft-pick-trade-cleveland-browns-2011","summary","false","Cleveland Browns received 2011 5th round pick (150th overall, Jason Pinkston). Minnesota Vikings received 2011 6th round pick (168th overall, Demarcus Love) and 2011 6th round pick (170th overall, Mistral Raymond). The final Batch 012 review favors Cleveland Browns because that return produced stronger practical football value.","Cleveland Browns received 2011 5th round pick (150th overall, Jason Pinkston). Minnesota Vikings received 2011 6th round pick (168th overall, Demarcus Love) and 2011 6th round pick (170th overall, Mistral Raymond). The final review favors Cleveland Browns because that return produced stronger practical football value."
"DEN-2011-07-27-0321","jeremy-jarmon-washington-redskins-commanders-2011","summary","false","Denver Broncos received Jeremy Jarmon. Washington Commanders received Jabar Gaffney. The final Batch 012 review favors Washington Commanders because that return produced stronger practical football value.","Denver Broncos received Jeremy Jarmon. Washington Commanders received Jabar Gaffney. The final review favors Washington Commanders because that return produced stronger practical football value."
"MIA-2011-0244","reggie-bush-saints-2011","qaNotes","false","Batch 025 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets."
"RAM-2011-0464","a-conditional-2012-pick-not-conveyed-cleveland-browns-2011","summary","false","Cleveland Browns received John Greco. Los Angeles Rams received conditional 2012 pick (not conveyed). The final Batch 012 review favors Cleveland Browns because that return produced stronger practical football value.","Cleveland Browns received John Greco. Los Angeles Rams received conditional 2012 pick (not conveyed). The final review favors Cleveland Browns because that return produced stronger practical football value."
"DEN-2011-08-02-0322","brodrick-bunkley-philadelphia-eagles-2011","summary","false","Denver Broncos received Brodrick Bunkley. Philadelphia Eagles received 2013 6th round pick (196th overall subsequently traded, Jeff Baca). The final Batch 012 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received Brodrick Bunkley. Philadelphia Eagles received 2013 6th round pick (196th overall subsequently traded, Jeff Baca). The final review favors Denver Broncos because that return produced stronger practical football value."
"MIA-2012-0245","2012-3rd-round-pick-73rd-overall-subsequently-traded-bears-2012","qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"DEN-2012-03-26-0323","2012-4th-round-pick-108th-overall-philip-blake-and-2012-6th-round-pick-188th-overall-danny","summary","false","Denver Broncos received 2012 4th round pick (108th overall, Philip Blake) and 2012 6th round pick (188th overall, Danny Trevathan). New York Jets received Tim Tebow and 2012 7th round pick (232nd overall subsequently traded, Greg Scruggs). The final Batch 012 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2012 4th round pick (108th overall, Philip Blake) and 2012 6th round pick (188th overall, Danny Trevathan). New York Jets received Tim Tebow and 2012 7th round pick (232nd overall subsequently traded, Greg Scruggs). The final review favors Denver Broncos because that return produced stronger practical football value."
"DEN-2012-03-26-0323","2012-4th-round-pick-108th-overall-philip-blake-and-2012-6th-round-pick-188th-overall-danny","perspectives.0.qaNotes","false","Batch 025 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2012-03-26-0323","2012-4th-round-pick-108th-overall-philip-blake-and-2012-6th-round-pick-188th-overall-danny","perspectives.1.qaNotes","false","Batch 025 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2012-03-26-0323","2012-4th-round-pick-108th-overall-philip-blake-and-2012-6th-round-pick-188th-overall-danny","qaNotes","false","Batch 025 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"DEN-2012-04-12-0324","2012-5th-round-pick-167th-overall-subsequently-traded-george-iloka-los-angeles-st-louis-ra","summary","false","Denver Broncos received 2012 5th round pick (167th overall subsequently traded, George Iloka). Los Angeles Rams received Brandon Lloyd. The final Batch 012 review keeps this as an even trade because both returns stayed in a similar value range.","Denver Broncos received 2012 5th round pick (167th overall subsequently traded, George Iloka). Los Angeles Rams received Brandon Lloyd. The final review keeps this as an even trade because both returns stayed in a similar value range."
"CIN-2012-0132","2012-1st-round-pick-27th-overall-kevin-zeitler-and-2012-3rd-round-pick","qaNotes","false","Batch 023 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"DEN-2012-04-26-0325","2012-1st-round-pick-31st-overall-subsequently-traded-doug-martin-and-2012-4th-round-pick-1","summary","false","Denver Broncos received 2012 1st round pick (31st overall subsequently traded, Doug Martin) and 2012 4th round pick (126th overall subsequently traded, Jared Crick). New England Patriots received 2012 1st round pick (25th overall, Dont'a Hightower). The final Batch 012 review favors New England Patriots because that return produced stronger practical football value.","Denver Broncos received 2012 1st round pick (31st overall subsequently traded, Doug Martin) and 2012 4th round pick (126th overall subsequently traded, Jared Crick). New England Patriots received 2012 1st round pick (25th overall, Dont'a Hightower). The final review favors New England Patriots because that return produced stronger practical football value."
"DEN-2012-04-26-0326","2012-2nd-round-pick-36th-overall-derek-wolfe-and-2012-4th-round-pick-101st-overall-omar-bo","summary","false","Denver Broncos received 2012 2nd round pick (36th overall, Derek Wolfe) and 2012 4th round pick (101st overall, Omar Bolden). Tampa Bay Buccaneers received 2012 1st round pick (31st overall, Doug Martin) and 2012 4th round pick (126th overall subsequently traded, Jared Crick). The final Batch 012 review favors Tampa Bay Buccaneers because that return produced stronger practical football value.","Denver Broncos received 2012 2nd round pick (36th overall, Derek Wolfe) and 2012 4th round pick (101st overall, Omar Bolden). Tampa Bay Buccaneers received 2012 1st round pick (31st overall, Doug Martin) and 2012 4th round pick (126th overall subsequently traded, Jared Crick). The final review favors Tampa Bay Buccaneers because that return produced stronger practical football value."
"DEN-2012-04-27-0327","2012-3rd-round-pick-67th-overall-ronnie-hillman-cleveland-browns-2012","summary","false","Denver Broncos received 2012 3rd round pick (67th overall, Ronnie Hillman). Cleveland Browns received 2012 3rd round pick (87th overall, John Hughes) and 2012 4th round pick (120th overall, James-Michael Johnson). The final Batch 012 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2012 3rd round pick (67th overall, Ronnie Hillman). Cleveland Browns received 2012 3rd round pick (87th overall, John Hughes) and 2012 4th round pick (120th overall, James-Michael Johnson). The final review favors Denver Broncos because that return produced stronger practical football value."
"RAM-2012-0468","2012-2nd-round-pick-50th-overall-isaiah-pead-and-2012-5th-round-pick-150th-overa","summary","false","Chicago Bears received 2012 2nd round pick (45th overall, Alshon Jeffery). Los Angeles Rams received 2012 2nd round pick (50th overall, Isaiah Pead) and 2012 5th round pick (150th overall, Rokevious Watkins). The final Batch 012 review favors Chicago Bears because that return produced stronger practical football value.","Chicago Bears received 2012 2nd round pick (45th overall, Alshon Jeffery). Los Angeles Rams received 2012 2nd round pick (50th overall, Isaiah Pead) and 2012 5th round pick (150th overall, Rokevious Watkins). The final review favors Chicago Bears because that return produced stronger practical football value."
"MIA-2012-0247","2012-4th-round-pick-97th-overall-49ers-2012","qaNotes","false","Batch 025 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2012-0355","2012-4th-round-pick-117th-overall-joe-looney-detroit-lions-2012","qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2012-0355","2012-4th-round-pick-117th-overall-joe-looney-detroit-lions-2012","perspectives.0.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2012-0355","2012-4th-round-pick-117th-overall-joe-looney-detroit-lions-2012","perspectives.1.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"TEN-2012-0222","2012-5th-round-pick-145th-overall-taylor-thompson-miami-dolphins-2012","summary","false","Tennessee Titans received 2012 5th round pick (145th overall, Taylor Thompson). Miami Dolphins received 2012 5th round pick (155th overall, Josh Kaddu) and 2012 7th round pick (227th overall, Rishard Matthews). The final Batch 011 review favors Miami Dolphins because that return produced stronger long-term football value.","Tennessee Titans received 2012 5th round pick (145th overall, Taylor Thompson). Miami Dolphins received 2012 5th round pick (155th overall, Josh Kaddu) and 2012 7th round pick (227th overall, Rishard Matthews). The final review favors Miami Dolphins because that return produced stronger long-term football value."
"DEN-2012-05-23-0328","chris-gronkowski-baltimore-indianapolis-colts-2012","summary","false","Denver Broncos received Chris Gronkowski. Indianapolis Colts received Cassius Vaughn. The final Batch 011 review keeps this as an even trade because the confirmed value stayed close.","Denver Broncos received Chris Gronkowski. Indianapolis Colts received Cassius Vaughn. The final review keeps this as an even trade because the confirmed value stayed close."
"MIN-2012-0234","a-j-jefferson-arizona-st-louis-cardinals-2012","summary","false","Minnesota Vikings received A.J. Jefferson and 2013 7th round pick (213th overall, Michael Mauti). Arizona Cardinals received 2013 6th round pick (176th overall subsequently traded, David Quessenberry). The final Batch 011 review favors Minnesota Vikings because that return produced stronger long-term football value.","Minnesota Vikings received A.J. Jefferson and 2013 7th round pick (213th overall, Michael Mauti). Arizona Cardinals received 2013 6th round pick (176th overall subsequently traded, David Quessenberry). The final review favors Minnesota Vikings because that return produced stronger long-term football value."
"SF-2013-0358","anquan-boldin-baltimore-ravens-2013","qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2013-0358","anquan-boldin-baltimore-ravens-2013","perspectives.0.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2013-0358","anquan-boldin-baltimore-ravens-2013","perspectives.1.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"LAC-2013-0358","2013-2nd-round-pick-38th-overall-manti-teo-arizonast-louis-cardinals-2013","summary","false","Los Angeles Chargers received 2013 2nd round pick (38th overall, Manti Te'o). Arizona Cardinals received 2013 2nd round pick (45th overall, Kevin Minter) and 2013 4th round pick (110th overall subsequently traded, Ryan Nassib). The final Batch 011 review favors Arizona Cardinals because that return produced stronger long-term football value.","Los Angeles Chargers received 2013 2nd round pick (38th overall, Manti Te'o). Arizona Cardinals received 2013 2nd round pick (45th overall, Kevin Minter) and 2013 4th round pick (110th overall subsequently traded, Ryan Nassib). The final review favors Arizona Cardinals because that return produced stronger long-term football value."
"SEA-2013-04-26-0166","2013-2nd-round-pick-62nd-overall-christine-micha-baltimore-ravens-2013","summary","false","Seattle Seahawks received 2013 2nd round pick (62nd overall, Christine Michael), 2013 5th round pick (165th overall subsequently traded, Sam Martin) and 2013 6th round pick (199th overall subsequently traded, Theo Riddick). Baltimore Ravens received 2013 2nd round pick (56th overall, Arthur Brown). The final Batch 011 review favors Seattle Seahawks because that return produced stronger long-term football value.","Seattle Seahawks received 2013 2nd round pick (62nd overall, Christine Michael), 2013 5th round pick (165th overall subsequently traded, Sam Martin) and 2013 6th round pick (199th overall subsequently traded, Theo Riddick). Baltimore Ravens received 2013 2nd round pick (56th overall, Arthur Brown). The final review favors Seattle Seahawks because that return produced stronger long-term football value."
"SF-2013-0361","2013-2nd-round-pick-40th-overall-tank-carradine-2013-7th-round-pic-tennessee-titans-2013","qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2013-0361","2013-2nd-round-pick-40th-overall-tank-carradine-2013-7th-round-pic-tennessee-titans-2013","perspectives.0.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2013-0362","2013-2nd-round-pick-55th-overall-vance-mcdonald-green-bay-packers-2013","summary","false","San Francisco 49ers received 2013 2nd round pick (55th overall, Vance McDonald) and 2013 3rd round pick (88th overall, Corey Lemonier). Green Bay Packers received 2013 2nd round pick (61st overall, Eddie Lacy), 2013 6th round pick (173rd overall subsequently traded, Vinston Painter), 2013 3rd round pick (93rd overall subsequently traded, Will Davis) and 2013 7th round pick (216th overall, Charles Johnson). The final Batch 011 review favors Green Bay Packers because that return produced stronger long-term football value.","San Francisco 49ers received 2013 2nd round pick (55th overall, Vance McDonald) and 2013 3rd round pick (88th overall, Corey Lemonier). Green Bay Packers received 2013 2nd round pick (61st overall, Eddie Lacy), 2013 6th round pick (173rd overall subsequently traded, Vinston Painter), 2013 3rd round pick (93rd overall subsequently traded, Will Davis) and 2013 7th round pick (216th overall, Charles Johnson). The final review favors Green Bay Packers because that return produced stronger long-term football value."
"DEN-2013-04-27-0329","2013-5th-round-pick-146th-overall-quanterus-smith-and-2013-6th-round-pick-173rd-overall-vi","summary","false","Denver Broncos received 2013 5th round pick (146th overall, Quanterus Smith) and 2013 6th round pick (173rd overall, Vinston Painter). Green Bay Packers received 2013 4th round pick (125th overall, Johnathan Franklin). The final Batch 011 review favors Denver Broncos because that return produced stronger long-term football value.","Denver Broncos received 2013 5th round pick (146th overall, Quanterus Smith) and 2013 6th round pick (173rd overall, Vinston Painter). Green Bay Packers received 2013 4th round pick (125th overall, Johnathan Franklin). The final review favors Denver Broncos because that return produced stronger long-term football value."
"SEA-2013-04-27-0167","2013-5th-round-pick-137th-overall-jesse-williams-detroit-lions-2013","summary","false","Seattle Seahawks received 2013 5th round pick (137th overall, Jesse Williams). Detroit Lions received 2013 5th round pick (165th overall, Sam Martin) and 2013 6th round pick (199th overall, Theo Riddick). The final Batch 011 review favors Detroit Lions because that return produced stronger long-term football value.","Seattle Seahawks received 2013 5th round pick (137th overall, Jesse Williams). Detroit Lions received 2013 5th round pick (165th overall, Sam Martin) and 2013 6th round pick (199th overall, Theo Riddick). The final review favors Detroit Lions because that return produced stronger long-term football value."
"KC-2013-0231","anthony-sherman-arizona-st-louis-cardinals-2013","summary","false","Kansas City Chiefs received Anthony Sherman. Arizona Cardinals received Javier Arenas. The final Batch 011 review favors Kansas City Chiefs because that return produced stronger long-term football value.","Kansas City Chiefs received Anthony Sherman. Arizona Cardinals received Javier Arenas. The final review favors Kansas City Chiefs because that return produced stronger long-term football value."
"CLE-2013-0386","2014-1st-round-pick-26th-overall-subsequently-traded-marcus-smith-baltimore-indi","qaNotes","false","Final Browns QA complete; required fields populated. | Final public-data QA complete; row retained and public-visible. | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 top-off added; GSC priority candidate.","Final Browns QA complete; required fields populated. | Final public-data QA complete; row retained and public-visible. | Landmark expanded sectioned deep-dive content applied. | Landmark review top-off added; GSC priority candidate."
"CLE-2013-0386","2014-1st-round-pick-26th-overall-subsequently-traded-marcus-smith-baltimore-indi","perspectives.0.qaNotes","false","Final Browns QA complete; required fields populated. | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 top-off added; GSC priority candidate.","Final Browns QA complete; required fields populated. | Landmark expanded sectioned deep-dive content applied. | Landmark review top-off added; GSC priority candidate."
"CLE-2013-0386","2014-1st-round-pick-26th-overall-subsequently-traded-marcus-smith-baltimore-indi","perspectives.1.qaNotes","false","Final public-data QA complete; row retained and public-visible. | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 top-off added; GSC priority candidate.","Final public-data QA complete; row retained and public-visible. | Landmark expanded sectioned deep-dive content applied. | Landmark review top-off added; GSC priority candidate."
"CAR-2013-0051","panthers-new-york-giants-trade-2013-0051","qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CAR-2013-0051","panthers-new-york-giants-trade-2013-0051","perspectives.0.qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CAR-2013-0051","panthers-new-york-giants-trade-2013-0051","perspectives.1.qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2014-05-09-0331","2014-2nd-round-pick-56th-overall-cody-latimer-and-2014-7th-round-pick-242nd-overall-corey","summary","false","Denver Broncos received 2014 2nd round pick (56th overall, Cody Latimer) and 2014 7th round pick (242nd overall, Corey Nelson). San Francisco 49ers received 2014 2nd round pick (63rd overall subsequently traded, Jarvis Landry), 2014 5th round pick (171st overall subsequently traded, Jordan Tripp) and 2015 4th round pick (126th overall, Mike Davis). The final Batch 011 review favors San Francisco 49ers because that return produced stronger long-term football value.","Denver Broncos received 2014 2nd round pick (56th overall, Cody Latimer) and 2014 7th round pick (242nd overall, Corey Nelson). San Francisco 49ers received 2014 2nd round pick (63rd overall subsequently traded, Jarvis Landry), 2014 5th round pick (171st overall subsequently traded, Jordan Tripp) and 2015 4th round pick (126th overall, Mike Davis). The final review favors San Francisco 49ers because that return produced stronger long-term football value."
"JAX-2014-0059","2014-2nd-round-pick-61st-overall-san-francisco-49ers-2014","perspectives.0.qaNotes","false","Batch 009 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"JAX-2014-0059","2014-2nd-round-pick-61st-overall-san-francisco-49ers-2014","perspectives.1.qaNotes","false","Batch 009 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"JAX-2014-0059","2014-2nd-round-pick-61st-overall-san-francisco-49ers-2014","qaNotes","false","Batch 009 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"MIN-2014-0239","2014-1st-round-pick-32nd-overall-teddy-bridgewater-seattle-seahawks-2014","summary","false","Minnesota Vikings received 2014 1st round pick (32nd overall, Teddy Bridgewater). Seattle Seahawks received 2014 2nd round pick (40th overall subsequently traded, Kyle Van Noy) and 2014 4th round pick (108th overall, Cassius Marsh). The final Batch 011 review favors Minnesota Vikings because that return produced stronger long-term football value.","Minnesota Vikings received 2014 1st round pick (32nd overall, Teddy Bridgewater). Seattle Seahawks received 2014 2nd round pick (40th overall subsequently traded, Kyle Van Noy) and 2014 4th round pick (108th overall, Cassius Marsh). The final review favors Minnesota Vikings because that return produced stronger long-term football value."
"SEA-2014-05-09-0171","2014-2nd-round-pick-45th-overall-paul-richardson-detroit-lions-2014","summary","false","Seattle Seahawks received 2014 2nd round pick (45th overall, Paul Richardson), 2014 4th round pick (111th overall subsequently traded, Russell Bodine) and 2014 7th round pick (227th overall, Kiero Small). Detroit Lions received 2014 2nd round pick (40th overall, Kyle Van Noy) and 2014 5th round pick (146th overall subsequently traded, Devin Street). The final Batch 011 review favors Detroit Lions because that return produced stronger long-term football value.","Seattle Seahawks received 2014 2nd round pick (45th overall, Paul Richardson), 2014 4th round pick (111th overall subsequently traded, Russell Bodine) and 2014 7th round pick (227th overall, Kiero Small). Detroit Lions received 2014 2nd round pick (40th overall, Kyle Van Noy) and 2014 5th round pick (146th overall subsequently traded, Devin Street). The final review favors Detroit Lions because that return produced stronger long-term football value."
"DEN-2014-05-10-0332","2014-5th-round-pick-156th-overall-lamin-barrow-and-2015-5th-round-pick-143rd-overall-subse","perspectives.0.qaNotes.0","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Chicago Bears A+.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Chicago Bears A+."
"DEN-2014-05-10-0332","2014-5th-round-pick-156th-overall-lamin-barrow-and-2015-5th-round-pick-143rd-overall-subse","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Chicago Bears A+.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Chicago Bears A+."
"DEN-2014-05-10-0332","2014-5th-round-pick-156th-overall-lamin-barrow-and-2015-5th-round-pick-143rd-overall-subse","qaNotes","false","Final QA passed | Final QA passed. | Audit complete: historical hindsight applied, summaries rewritten for readability, legendary trades verified against Pro Football Hall of Fame records and team histories.,Bottom Batch 010 final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","Final QA passed | Final QA passed. | Audit complete: historical hindsight applied, summaries rewritten for readability, legendary trades verified against Pro Football Hall of Fame records and team histories.,review final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"SEA-2014-05-10-0172","2014-4th-round-pick-123rd-overall-kevin-norwood-cincinnati-bengals-2014","analysis","false","This final Batch 010 review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Seattle Seahawks C, Cincinnati Bengals C, the reviewed TradeVerdicts outcome is Even Trade.","This final review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Seattle Seahawks C, Cincinnati Bengals C, the reviewed TradeVerdicts outcome is Even Trade."
"SEA-2014-05-10-0172","2014-4th-round-pick-123rd-overall-kevin-norwood-cincinnati-bengals-2014","perspectives.0.qaNotes.1","false","Bottom Batch 010 final patch v1: Align both perspectives to the canonical even verdict. Canonical grades: Seattle Seahawks C, Cincinnati Bengals C.","review final patch v1: Align both perspectives to the canonical even verdict. Canonical grades: Seattle Seahawks C, Cincinnati Bengals C."
"SEA-2014-05-10-0172","2014-4th-round-pick-123rd-overall-kevin-norwood-cincinnati-bengals-2014","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Align both perspectives to the canonical even verdict. Canonical grades: Seattle Seahawks C, Cincinnati Bengals C.","review final patch v1: Align both perspectives to the canonical even verdict. Canonical grades: Seattle Seahawks C, Cincinnati Bengals C."
"SEA-2014-05-10-0172","2014-4th-round-pick-123rd-overall-kevin-norwood-cincinnati-bengals-2014","qaNotes.1","false","Bottom Batch 010 final reviewed patch v1 (copy_repair_candidate): Align both perspectives to the canonical even verdict.","review final reviewed patch v1 (copy_repair_candidate): Align both perspectives to the canonical even verdict."
"IND-2014-0342","2015-6th-round-pick-206th-overall-subsequently-traded-aaron-ripkowski-seattle-se","analysis","false","This final Batch 010 review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Seattle Seahawks C, Indianapolis Colts C, the reviewed TradeVerdicts outcome is Even Trade.","This final review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Seattle Seahawks C, Indianapolis Colts C, the reviewed TradeVerdicts outcome is Even Trade."
"IND-2014-0342","2015-6th-round-pick-206th-overall-subsequently-traded-aaron-ripkowski-seattle-se","qaNotes.1","false","Bottom Batch 010 final reviewed patch v1 (grade_verdict_review): Marcus Burley for a late pick remains low-separation/even.","review final reviewed patch v1 (grade_verdict_review): Marcus Burley for a late pick remains low-separation/even."
"IND-2014-0342","2015-6th-round-pick-206th-overall-subsequently-traded-aaron-ripkowski-seattle-se","perspectives.0.qaNotes.1","false","Bottom Batch 010 final patch v1: Marcus Burley for a late pick remains low-separation/even. Canonical grades: Seattle Seahawks C, Indianapolis Colts C.","review final patch v1: Marcus Burley for a late pick remains low-separation/even. Canonical grades: Seattle Seahawks C, Indianapolis Colts C."
